iso,year,quarter,date,qGDP_growth,qGDP_growth_res,date_fe,dNL_res,dhits_res
"ZMB",2017,1,2017q1,2.738472,-1.049203,3.787675,76.49355,-7.110748
"ZMB",2017,2,2017q2,3.424133,-.2190437,3.643177,75.50149,2.24875
"ZMB",2017,3,2017q3,4.397296,.343078,4.054218,-3.241352,-25.21187
"ZMB",2017,4,2017q4,3.263822,-.6064544,3.870277,66.50371,-9.378939
"ZMB",2018,1,2018q1,2.947304,-1.023067,3.970371,28.53164,8.728372
"ZMB",2018,2,2018q2,4.622633,.8722628,3.750371,20.21152,-13.15592
"ZMB",2018,3,2018q3,5.783628,2.236804,3.546824,2.991457,-1.762542
"ZMB",2018,4,2018q4,2.463546,-.5885023,3.052048,-12.71456,15.9647
"ZMB",2019,1,2019q1,2.319782,-.5554456,2.875228,-41.40398,8.432041
"ZMB",2019,2,2019q2,2.283309,-1.046602,3.329911,-38.80087,7.061431
"ZMB",2019,3,2019q3,1.069671,-2.245894,3.315564,-21.36642,.5695763
"ZMB",2019,4,2019q4,.1683636,-2.698963,2.867327,-4.598396,-6.348832
"ZMB",2020,1,2020q1,-.2557075,-1.134859,.8791521,34.23327,-15.17091
"ZMB",2020,2,2020q2,-6.103197,4.651083,-10.75428,19.82895,-6.243686
"ZMB",2020,3,2020q3,-3.164032,.82587,-3.989902,20.59554,2.144304
"ZMB",2020,4,2020q4,-2.708448,-.8454871,-1.862961,11.39428,-2.209318
"ZMB",2021,1,2021q1,.6699904,-.4224672,1.092458,-37.88773,10.04127
